"date","tournament","surface","five_set","player_A_name","player_B_name","player_A_elo_before","player_B_elo_before","player_A_win","elo_difference","surface_cluster_A","surface_cluster_B","predict_proba_R","predict_R"
20230116,"Australian Open","Hard",TRUE,"Jaqueline Cristian","Jessica Pegula",1455.69018803293,1736.07282357977,0,-280.382635546846,3,0,0.0965955441537967,0
20230703,"Wimbledon","Grass",TRUE,"Greet Minnen","Jelena Ostapenko",1420.8822453229,1699.43547659814,0,-278.553231275241,0,0,0.234224758961604,0
20240115,"Australian Open","Hard",TRUE,"Viktoriya Tomova","Elina Svitolina",1396.41941493686,1674.90581366594,0,-278.486398729077,0,0,0.176073913538585,0
20230828,"Us Open","Hard",TRUE,"Taylor Townsend","Karolina Muchova",1483.35668891982,1761.69204236223,0,-278.335353442417,2,2,0.230500029903939,0
20230918,"Guadalajara","Hard",FALSE,"Storm Hunter","Maria Sakkari",1414.55824202781,1692.34511493727,0,-277.786872909463,1,0,0.036815273664807,0
20230828,"Us Open","Hard",TRUE,"Elise Mertens","Coco Gauff",1579.66772420525,1856.5507397602,0,-276.883015554949,0,0,0.177376245193299,0
20230703,"Wimbledon","Grass",TRUE,"Varvara Gracheva","Aryna Sabalenka",1549.14130030025,1825.60625033481,0,-276.46495003456,0,0,0.236322291694062,0
20240226,"San Diego","Hard",FALSE,"Anna Blinkova","Jessica Pegula",1529.62767447787,1805.8743611549,0,-276.246686677031,0,0,0.21133292478188,0
20240527,"Roland Garros","Clay",TRUE,"Alize Cornet","Qinwen Zheng",1446.60446108631,1720.65379713905,0,-274.049336052741,0,2,0.197985731785523,0
20240506,"Rome","Clay",FALSE,"Anna Blinkova","Danielle Collins",1528.60302898228,1802.53484299098,0,-273.931814008694,0,0,0.202693095020909,0
20230529,"Roland Garros","Clay",TRUE,"Anna Karolina Schmiedlova","Veronika Kudermetova",1432.24678008833,1705.88390344358,1,-273.637123355246,3,0,0.202684852495175,0
