,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,result,player,rate_1stWon,bpSaved_rate,return_points_won,return_rate,return_pts_won_pct,serve_won_pct
964,2023-0404,Indian Wells Masters,Hard,128,M,20230306,240,106186,0.0,0,Jason Kubler,R,178.0,AUS,29.7,105777,21.0,0,Grigor Dimitrov,R,191.0,BUL,31.8,2-6 7-6(5) 3-0 RET,3,R64,111.0,6.0,3.0,83.0,42.0,34.0,23.0,12.0,3.0,5.0,16.0,3.0,65.0,43.0,38.0,9.0,11.0,4.0,5.0,75.0,710.0,25.0,1620.0,0,Grigor Dimitrov,0.0,0.6,18.0,0.0,0.0,0.0
965,2023-0404,Indian Wells Masters,Hard,128,M,20230306,238,111442,0.0,0,Jordan Thompson,R,183.0,AUS,28.8,126774,2.0,0,Stefanos Tsitsipas,R,193.0,GRE,24.5,7-6(0) 4-6 7-6(5),3,R64,156.0,11.0,0.0,107.0,71.0,55.0,23.0,17.0,3.0,5.0,8.0,3.0,101.0,66.0,55.0,18.0,17.0,4.0,5.0,87.0,647.0,3.0,5805.0,0,Stefanos Tsitsipas,0.0,0.6,28.0,0.0,0.0,0.0
966,2023-0403,Miami Masters,Hard,128,M,20230320,300,106421,4.0,0,Daniil Medvedev,R,198.0,RUS,27.1,206173,10.0,0,Jannik Sinner,R,191.0,ITA,21.5,7-5 6-3,3,F,94.0,9.0,6.0,63.0,37.0,32.0,12.0,11.0,4.0,6.0,6.0,0.0,63.0,35.0,24.0,9.0,10.0,2.0,6.0,5.0,4330.0,11.0,2925.0,0,Jannik Sinner,0.0,0.6666666666666666,30.0,0.0,0.0,0.0
967,2023-0403,Miami Masters,Hard,128,M,20230320,299,206173,10.0,0,Jannik Sinner,R,191.0,ITA,21.5,207989,1.0,0,Carlos Alcaraz,R,183.0,ESP,19.8,6-7(4) 6-4 6-2,3,SF,181.0,8.0,4.0,104.0,66.0,45.0,21.0,15.0,9.0,12.0,5.0,9.0,113.0,62.0,41.0,21.0,15.0,6.0,12.0,11.0,2925.0,1.0,7420.0,0,Carlos Alcaraz,0.0,0.75,51.0,0.0,0.0,0.0
968,2023-0403,Miami Masters,Hard,128,M,20230320,297,207989,1.0,0,Carlos Alcaraz,R,183.0,ESP,19.8,126203,9.0,0,Taylor Fritz,R,196.0,USA,25.3,6-4 6-2,3,QF,78.0,6.0,0.0,54.0,37.0,28.0,11.0,9.0,2.0,2.0,4.0,5.0,57.0,33.0,24.0,9.0,9.0,2.0,5.0,1.0,7420.0,10.0,2975.0,0,Taylor Fritz,0.0,1.0,24.0,0.0,0.0,0.0
969,2023-0403,Miami Masters,Hard,128,M,20230320,293,207989,1.0,0,Carlos Alcaraz,R,183.0,ESP,19.8,126205,16.0,0,Tommy Paul,R,185.0,USA,25.8,6-4 6-4,3,R16,96.0,3.0,3.0,56.0,34.0,27.0,15.0,10.0,1.0,1.0,5.0,2.0,68.0,42.0,29.0,12.0,10.0,4.0,6.0,1.0,7420.0,19.0,2045.0,0,Tommy Paul,0.0,1.0,27.0,0.0,0.0,0.0
970,2023-0403,Miami Masters,Hard,128,M,20230320,292,126203,9.0,0,Taylor Fritz,R,196.0,USA,25.3,208029,7.0,0,Holger Rune,R,188.0,DEN,19.8,6-3 6-4,3,R16,85.0,8.0,4.0,67.0,37.0,29.0,16.0,10.0,5.0,6.0,4.0,5.0,58.0,40.0,24.0,9.0,9.0,1.0,4.0,10.0,2975.0,8.0,3325.0,0,Holger Rune,0.0,0.8333333333333334,25.0,0.0,0.0,0.0
971,2023-0403,Miami Masters,Hard,128,M,20230320,290,206173,10.0,0,Jannik Sinner,R,191.0,ITA,21.5,126094,6.0,0,Andrey Rublev,R,188.0,RUS,25.4,6-2 6-4,3,R16,72.0,8.0,0.0,46.0,28.0,24.0,12.0,9.0,0.0,0.0,6.0,2.0,56.0,41.0,30.0,4.0,9.0,2.0,5.0,11.0,2925.0,7.0,3390.0,0,Andrey Rublev,0.0,0.0,22.0,0.0,0.0,0.0
972,2023-0403,Miami Masters,Hard,128,M,20230320,286,111575,14.0,0,Karen Khachanov,R,198.0,RUS,26.8,126774,2.0,0,Stefanos Tsitsipas,R,193.0,GRE,24.6,7-6(4) 6-4,3,R16,92.0,5.0,0.0,60.0,44.0,39.0,10.0,11.0,2.0,2.0,11.0,4.0,67.0,39.0,31.0,16.0,11.0,1.0,2.0,16.0,2505.0,3.0,5770.0,0,Stefanos Tsitsipas,0.0,1.0,20.0,0.0,0.0,0.0
973,2023-0403,Miami Masters,Hard,128,M,20230320,281,122298,26.0,0,Botic Van De Zandschulp,R,191.0,NED,27.4,134770,3.0,0,Casper Ruud,R,183.0,NOR,24.2,3-6 6-4 6-4,3,R32,170.0,12.0,3.0,121.0,83.0,56.0,17.0,14.0,13.0,15.0,6.0,3.0,93.0,64.0,48.0,15.0,15.0,3.0,6.0,32.0,1170.0,4.0,5560.0,0,Casper Ruud,0.0,0.8666666666666667,30.0,0.0,0.0,0.0
974,2023-0403,Miami Masters,Hard,128,M,20230320,279,206173,10.0,0,Jannik Sinner,R,191.0,ITA,21.5,105777,21.0,0,Grigor Dimitrov,R,191.0,BUL,31.8,6-3 6-4,3,R32,87.0,2.0,1.0,53.0,32.0,22.0,10.0,9.0,1.0,3.0,1.0,6.0,58.0,32.0,23.0,7.0,10.0,6.0,11.0,11.0,2925.0,27.0,1450.0,0,Grigor Dimitrov,0.0,0.3333333333333333,28.0,0.0,0.0,0.0
975,2023-0403,Miami Masters,Hard,128,M,20230320,273,202103,25.0,0,Francisco Cerundolo,R,185.0,ARG,24.5,200000,5.0,0,Felix Auger Aliassime,R,193.0,CAN,22.6,6-2 7-5,3,R32,103.0,2.0,7.0,61.0,40.0,29.0,12.0,10.0,1.0,2.0,3.0,5.0,61.0,33.0,26.0,8.0,10.0,2.0,6.0,31.0,1320.0,6.0,3415.0,0,Felix Auger Aliassime,0.0,0.5,27.0,0.0,0.0,0.0
976,2023-0403,Miami Masters,Hard,128,M,20230320,272,132283,0.0,0,Lorenzo Sonego,R,191.0,ITA,27.8,126207,12.0,0,Frances Tiafoe,R,188.0,USA,25.1,6-3 6-4,3,R32,73.0,8.0,0.0,45.0,34.0,31.0,9.0,10.0,0.0,0.0,2.0,3.0,48.0,35.0,29.0,4.0,9.0,1.0,3.0,59.0,835.0,14.0,2710.0,0,Frances Tiafoe,0.0,0.0,15.0,0.0,0.0,0.0
977,2023-0403,Miami Masters,Hard,128,M,20230320,258,106121,0.0,WC,Taro Daniel,R,191.0,JPN,30.1,100644,13.0,0,Alexander Zverev,R,198.0,GER,25.9,6-0 6-4,3,R64,75.0,2.0,0.0,48.0,29.0,23.0,13.0,8.0,0.0,0.0,5.0,1.0,44.0,27.0,16.0,7.0,8.0,3.0,7.0,97.0,583.0,15.0,2580.0,0,Alexander Zverev,0.0,0.0,21.0,0.0,0.0,0.0
978,2023-0403,Miami Masters,Hard,128,M,20230320,255,200175,29.0,0,Miomir Kecmanovic,R,183.0,SRB,23.5,200005,0.0,0,Ugo Humbert,L,188.0,FRA,24.7,6-4 6-7(5) 7-6(3),3,R64,164.0,10.0,3.0,119.0,77.0,56.0,24.0,17.0,10.0,11.0,8.0,5.0,109.0,61.0,47.0,25.0,17.0,5.0,7.0,35.0,1120.0,78.0,713.0,0,Ugo Humbert,0.0,0.9090909090909091,37.0,0.0,0.0,0.0
979,2023-0403,Miami Masters,Hard,128,M,20230320,252,105173,0.0,0,Adrian Mannarino,L,180.0,FRA,34.7,210097,32.0,0,Ben Shelton,L,193.0,USA,20.4,6-4 3-6 6-1,3,R64,112.0,8.0,0.0,66.0,43.0,33.0,14.0,13.0,1.0,3.0,12.0,1.0,75.0,48.0,35.0,13.0,13.0,5.0,9.0,62.0,826.0,39.0,989.0,0,Ben Shelton,0.0,0.3333333333333333,27.0,0.0,0.0,0.0
980,2023-0403,Miami Masters,Hard,128,M,20230320,249,111460,0.0,0,Quentin Halys,R,191.0,FRA,26.3,200282,15.0,0,Alex De Minaur,R,183.0,AUS,24.0,6-7(5) 7-6(3) 7-6(8),3,R64,198.0,21.0,10.0,138.0,77.0,61.0,27.0,18.0,8.0,11.0,2.0,2.0,122.0,83.0,62.0,20.0,18.0,5.0,8.0,79.0,705.0,18.0,2085.0,0,Alex De Minaur,0.0,0.7272727272727273,40.0,0.0,0.0,0.0
981,2023-0403,Miami Masters,Hard,128,M,20230320,240,208103,0.0,0,Jiri Lehecka,R,185.0,CZE,21.3,207518,18.0,0,Lorenzo Musetti,R,185.0,ITA,21.0,6-4 6-4,3,R64,80.0,4.0,2.0,57.0,38.0,29.0,13.0,10.0,1.0,1.0,2.0,2.0,56.0,30.0,20.0,17.0,10.0,3.0,5.0,44.0,941.0,21.0,1840.0,0,Lorenzo Musetti,0.0,1.0,19.0,0.0,0.0,0.0
982,2023-7290,Estoril,Clay,32,A,20230403,290,106233,0.0,0,Dominic Thiem,R,185.0,AUT,29.5,210097,8.0,0,Ben Shelton,L,193.0,USA,20.4,6-2 6-2,3,R16,63.0,1.0,1.0,36.0,22.0,19.0,10.0,8.0,0.0,1.0,0.0,5.0,53.0,29.0,15.0,8.0,8.0,4.0,9.0,111.0,510.0,39.0,999.0,0,Ben Shelton,0.0,0.0,30.0,0.0,0.0,0.0
983,2023-0717,Houston,Clay,32,A,20230403,286,105870,0.0,Q,Yannick Hanfmann,R,193.0,GER,31.3,126205,2.0,0,Tommy Paul,R,185.0,USA,25.8,7-6(6) 6-2,3,R16,120.0,1.0,1.0,71.0,45.0,24.0,17.0,10.0,3.0,7.0,4.0,4.0,85.0,46.0,24.0,17.0,10.0,8.0,14.0,134.0,432.0,18.0,2090.0,0,Tommy Paul,0.0,0.42857142857142855,44.0,0.0,0.0,0.0
984,2023-0360,Marrakech,Clay,32,A,20230403,297,124186,0.0,0,Alexandre Muller,R,183.0,FRA,26.1,207518,1.0,0,Lorenzo Musetti,R,185.0,ITA,21.0,6-3 1-6 6-4,3,QF,113.0,0.0,1.0,72.0,48.0,35.0,11.0,13.0,3.0,6.0,1.0,5.0,80.0,52.0,33.0,16.0,13.0,7.0,10.0,126.0,471.0,21.0,1840.0,0,Lorenzo Musetti,0.0,0.5,31.0,0.0,0.0,0.0
985,2023-0410,Monte Carlo Masters,Clay,64,M,20230410,300,126094,5.0,0,Andrey Rublev,R,188.0,RUS,25.4,208029,6.0,0,Holger Rune,R,188.0,DEN,19.9,5-7 6-2 7-5,3,F,154.0,5.0,4.0,95.0,47.0,35.0,25.0,16.0,4.0,8.0,6.0,9.0,112.0,56.0,40.0,21.0,16.0,13.0,19.0,6.0,3470.0,9.0,3335.0,0,Holger Rune,0.0,0.5,51.0,0.0,0.0,0.0
986,2023-0410,Monte Carlo Masters,Clay,64,M,20230410,299,208029,6.0,0,Holger Rune,R,188.0,DEN,19.9,206173,7.0,0,Jannik Sinner,R,191.0,ITA,21.6,1-6 7-5 7-5,3,SF,166.0,4.0,5.0,86.0,56.0,38.0,16.0,15.0,4.0,7.0,0.0,5.0,116.0,65.0,42.0,29.0,16.0,11.0,14.0,9.0,3335.0,8.0,3345.0,0,Jannik Sinner,0.0,0.5714285714285714,45.0,0.0,0.0,0.0
987,2023-0410,Monte Carlo Masters,Clay,64,M,20230410,298,126094,5.0,0,Andrey Rublev,R,188.0,RUS,25.4,126203,8.0,0,Taylor Fritz,R,196.0,USA,25.4,5-7 6-1 6-3,3,SF,127.0,2.0,3.0,88.0,48.0,31.0,20.0,14.0,3.0,8.0,5.0,6.0,96.0,47.0,30.0,17.0,14.0,13.0,21.0,6.0,3470.0,10.0,3065.0,0,Taylor Fritz,0.0,0.375,49.0,0.0,0.0,0.0
988,2023-0410,Monte Carlo Masters,Clay,64,M,20230410,297,206173,7.0,0,Jannik Sinner,R,191.0,ITA,21.6,207518,16.0,0,Lorenzo Musetti,R,185.0,ITA,21.1,6-2 6-2,3,QF,75.0,1.0,0.0,55.0,31.0,24.0,14.0,8.0,5.0,5.0,1.0,3.0,42.0,25.0,16.0,4.0,8.0,2.0,6.0,8.0,3345.0,21.0,1840.0,0,Lorenzo Musetti,0.0,1.0,22.0,0.0,0.0,0.0
989,2023-0410,Monte Carlo Masters,Clay,64,M,20230410,296,208029,6.0,0,Holger Rune,R,188.0,DEN,19.9,106421,3.0,0,Daniil Medvedev,R,198.0,RUS,27.1,6-3 6-4,3,QF,77.0,1.0,2.0,52.0,27.0,20.0,18.0,10.0,1.0,2.0,1.0,2.0,58.0,36.0,21.0,14.0,9.0,2.0,5.0,9.0,3335.0,5.0,5150.0,0,Daniil Medvedev,0.0,0.5,23.0,0.0,0.0,0.0
990,2023-0410,Monte Carlo Masters,Clay,64,M,20230410,294,126203,8.0,0,Taylor Fritz,R,196.0,USA,25.4,126774,2.0,0,Stefanos Tsitsipas,R,193.0,GRE,24.6,6-2 6-4,3,QF,70.0,3.0,1.0,45.0,25.0,20.0,14.0,9.0,0.0,1.0,1.0,1.0,47.0,25.0,16.0,10.0,9.0,1.0,5.0,10.0,3065.0,3.0,5770.0,0,Stefanos Tsitsipas,0.0,0.0,21.0,0.0,0.0,0.0
991,2023-0410,Monte Carlo Masters,Clay,64,M,20230410,293,207518,16.0,0,Lorenzo Musetti,R,185.0,ITA,21.1,104925,1.0,0,Novak Djokovic,R,188.0,SRB,35.8,4-6 7-5 6-4,3,R16,174.0,6.0,0.0,103.0,58.0,33.0,23.0,16.0,6.0,13.0,1.0,6.0,94.0,63.0,37.0,12.0,16.0,6.0,14.0,21.0,1840.0,1.0,7160.0,0,Novak Djokovic,0.0,0.46153846153846156,45.0,0.0,0.0,0.0
992,2023-0410,Monte Carlo Masters,Clay,64,M,20230410,291,106421,3.0,0,Daniil Medvedev,R,198.0,RUS,27.1,100644,13.0,0,Alexander Zverev,R,198.0,GER,25.9,3-6 7-5 7-6(7),3,R16,185.0,3.0,8.0,103.0,56.0,40.0,19.0,16.0,5.0,11.0,4.0,4.0,115.0,71.0,44.0,18.0,17.0,7.0,13.0,5.0,5150.0,16.0,2410.0,0,Alexander Zverev,0.0,0.45454545454545453,53.0,0.0,0.0,0.0
993,2023-0410,Monte Carlo Masters,Clay,64,M,20230410,288,105526,0.0,Q,Jan Lennard Struff,R,193.0,GER,32.9,134770,4.0,0,Casper Ruud,R,183.0,NOR,24.2,6-1 7-6(6),3,R16,103.0,3.0,1.0,67.0,38.0,30.0,15.0,10.0,5.0,7.0,3.0,4.0,77.0,45.0,28.0,13.0,9.0,10.0,14.0,100.0,574.0,4.0,5255.0,0,Casper Ruud,0.0,0.7142857142857143,36.0,0.0,0.0,0.0
994,2023-0410,Monte Carlo Masters,Clay,64,M,20230410,283,128034,10.0,0,Hubert Hurkacz,R,196.0,POL,26.1,207733,0.0,0,Jack Draper,L,193.0,GBR,21.2,6-3 6-7(3) 7-5,3,R32,148.0,20.0,2.0,109.0,56.0,48.0,21.0,17.0,5.0,8.0,5.0,3.0,105.0,65.0,47.0,15.0,16.0,3.0,8.0,13.0,2750.0,56.0,839.0,0,Jack Draper,0.0,0.625,43.0,0.0,0.0,0.0
995,2023-0410,Monte Carlo Masters,Clay,64,M,20230410,275,105526,0.0,Q,Jan Lennard Struff,R,193.0,GER,32.9,200282,14.0,0,Alex De Minaur,R,183.0,AUS,24.1,6-3 6-2,3,R32,69.0,6.0,3.0,47.0,28.0,24.0,10.0,8.0,2.0,3.0,1.0,3.0,53.0,29.0,19.0,7.0,9.0,1.0,6.0,100.0,574.0,19.0,2050.0,0,Alex De Minaur,0.0,0.6666666666666666,27.0,0.0,0.0,0.0
996,2023-0410,Monte Carlo Masters,Clay,64,M,20230410,272,208103,0.0,0,Jiri Lehecka,R,185.0,CZE,21.4,105777,0.0,0,Grigor Dimitrov,R,191.0,BUL,31.9,7-6(4) 6-4,3,R32,100.0,2.0,0.0,73.0,49.0,31.0,16.0,11.0,2.0,4.0,3.0,5.0,71.0,49.0,34.0,7.0,11.0,3.0,6.0,42.0,978.0,25.0,1485.0,0,Grigor Dimitrov,0.0,0.5,30.0,0.0,0.0,0.0
997,2023-0410,Monte Carlo Masters,Clay,64,M,20230410,260,132283,0.0,WC,Lorenzo Sonego,R,191.0,ITA,27.9,200005,0.0,Q,Ugo Humbert,L,188.0,FRA,24.7,3-6 7-5 7-5,3,R64,179.0,4.0,3.0,105.0,71.0,49.0,14.0,16.0,6.0,10.0,2.0,2.0,102.0,63.0,43.0,17.0,17.0,2.0,7.0,45.0,915.0,79.0,713.0,0,Ugo Humbert,0.0,0.6,42.0,0.0,0.0,0.0
998,2023-0410,Monte Carlo Masters,Clay,64,M,20230410,243,105777,0.0,0,Grigor Dimitrov,R,191.0,BUL,31.9,210097,0.0,0,Ben Shelton,L,193.0,USA,20.5,6-1 3-6 6-3,3,R64,131.0,10.0,4.0,74.0,46.0,37.0,17.0,13.0,1.0,2.0,9.0,4.0,108.0,67.0,48.0,13.0,12.0,15.0,18.0,25.0,1485.0,39.0,1019.0,0,Ben Shelton,0.0,0.5,47.0,0.0,0.0,0.0
999,2023-0425,Barcelona,Clay,64,A,20230417,300,207989,1.0,0,Carlos Alcaraz,R,183.0,ESP,19.9,126774,2.0,0,Stefanos Tsitsipas,R,193.0,GRE,24.6,6-3 6-4,3,F,78.0,3.0,1.0,48.0,37.0,30.0,8.0,10.0,1.0,2.0,1.0,1.0,53.0,30.0,21.0,11.0,9.0,3.0,6.0,2.0,6770.0,5.0,4950.0,0,Stefanos Tsitsipas,0.0,0.5,21.0,0.0,0.0,0.0
1000,2023-0425,Barcelona,Clay,64,A,20230417,298,126774,2.0,0,Stefanos Tsitsipas,R,193.0,GRE,24.6,207518,9.0,0,Lorenzo Musetti,R,185.0,ITA,21.1,6-4 5-7 6-3,3,SF,148.0,5.0,4.0,92.0,62.0,42.0,14.0,16.0,5.0,10.0,0.0,3.0,95.0,71.0,41.0,9.0,15.0,5.0,11.0,5.0,4950.0,20.0,1930.0,0,Lorenzo Musetti,0.0,0.5,45.0,0.0,0.0,0.0
1001,2023-0425,Barcelona,Clay,64,A,20230417,295,207518,9.0,0,Lorenzo Musetti,R,185.0,ITA,21.1,206173,4.0,0,Jannik Sinner,R,191.0,ITA,21.6,W/O,3,QF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1930.0,8.0,3525.0,0,Jannik Sinner,0.0,0.0,0.0,0.0,0.0,0.0
1002,2023-0425,Barcelona,Clay,64,A,20230417,294,126774,2.0,0,Stefanos Tsitsipas,R,193.0,GRE,24.6,200282,8.0,0,Alex De Minaur,R,183.0,AUS,24.1,6-4 6-2,3,QF,81.0,1.0,0.0,51.0,29.0,21.0,16.0,9.0,1.0,1.0,0.0,5.0,57.0,27.0,20.0,14.0,9.0,6.0,9.0,5.0,4950.0,19.0,2050.0,0,Alex De Minaur,0.0,1.0,23.0,0.0,0.0,0.0
1003,2023-0425,Barcelona,Clay,64,A,20230417,291,202103,15.0,0,Francisco Cerundolo,R,185.0,ARG,24.6,134770,3.0,0,Casper Ruud,R,183.0,NOR,24.3,7-6(5) 6-3,3,R16,113.0,1.0,5.0,79.0,55.0,42.0,10.0,11.0,3.0,4.0,2.0,4.0,82.0,55.0,34.0,14.0,10.0,6.0,8.0,32.0,1165.0,3.0,5255.0,0,Casper Ruud,0.0,0.75,34.0,0.0,0.0,0.0
1004,2023-0425,Barcelona,Clay,64,A,20230417,287,200282,8.0,0,Alex De Minaur,R,183.0,AUS,24.1,105777,11.0,0,Grigor Dimitrov,R,191.0,BUL,31.9,W/O,3,R16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2050.0,31.0,1170.0,0,Grigor Dimitrov,0.0,0.0,0.0,0.0,0.0,0.0
1005,2023-0425,Barcelona,Clay,64,A,20230417,282,200325,0.0,0,Emil Ruusuvuori,R,188.0,FIN,24.0,126207,5.0,0,Frances Tiafoe,R,188.0,USA,25.2,6-4 6-7(3) 6-4,3,R32,165.0,11.0,4.0,120.0,85.0,55.0,16.0,16.0,13.0,17.0,4.0,4.0,109.0,57.0,42.0,21.0,16.0,7.0,13.0,40.0,977.0,12.0,2870.0,0,Frances Tiafoe,0.0,0.7647058823529411,46.0,0.0,0.0,0.0
1006,2023-0425,Barcelona,Clay,64,A,20230417,281,134770,3.0,0,Casper Ruud,R,183.0,NOR,24.3,210097,0.0,0,Ben Shelton,L,193.0,USA,20.5,6-2 7-6(1),3,R32,99.0,0.0,2.0,69.0,51.0,39.0,8.0,10.0,4.0,5.0,3.0,1.0,69.0,41.0,26.0,13.0,10.0,5.0,8.0,3.0,5255.0,37.0,1029.0,0,Ben Shelton,0.0,0.8,30.0,0.0,0.0,0.0
1007,2023-0308,Munich,Clay,32,A,20230417,298,122298,4.0,0,Botic Van De Zandschulp,R,191.0,NED,27.5,126203,2.0,0,Taylor Fritz,R,196.0,USA,25.4,6-4 7-6(2),3,SF,108.0,2.0,2.0,79.0,50.0,37.0,15.0,11.0,4.0,5.0,7.0,1.0,67.0,39.0,28.0,14.0,11.0,4.0,6.0,29.0,1250.0,10.0,3245.0,0,Taylor Fritz,0.0,0.8,25.0,0.0,0.0,0.0
1008,2023-0308,Munich,Clay,32,A,20230417,291,106331,0.0,0,Christopher Oconnell,R,183.0,AUS,28.8,100644,3.0,0,Alexander Zverev,R,198.0,GER,25.9,7-6(2) 6-4,3,R16,116.0,1.0,1.0,75.0,49.0,37.0,13.0,11.0,5.0,7.0,9.0,5.0,68.0,39.0,29.0,12.0,11.0,3.0,6.0,82.0,700.0,16.0,2140.0,0,Alexander Zverev,0.0,0.7142857142857143,27.0,0.0,0.0,0.0
1009,2023-0308,Munich,Clay,32,A,20230417,280,106331,0.0,0,Christopher Oconnell,R,183.0,AUS,28.8,200005,0.0,0,Ugo Humbert,L,188.0,FRA,24.8,6-4 6-4,3,R32,79.0,6.0,0.0,51.0,33.0,28.0,14.0,10.0,0.0,0.0,1.0,4.0,58.0,32.0,25.0,13.0,10.0,2.0,4.0,82.0,700.0,72.0,738.0,0,Ugo Humbert,0.0,0.0,20.0,0.0,0.0,0.0
1010,2023-2841,Banja Luka,Clay,32,A,20230417,300,105583,0.0,0,Dusan Lajovic,R,183.0,SRB,32.7,126094,2.0,0,Andrey Rublev,R,188.0,RUS,25.4,6-3 4-6 6-4,3,F,152.0,1.0,0.0,94.0,63.0,47.0,11.0,15.0,5.0,8.0,5.0,4.0,105.0,58.0,40.0,22.0,14.0,6.0,10.0,70.0,744.0,6.0,4380.0,0,Andrey Rublev,0.0,0.625,43.0,0.0,0.0,0.0
1011,2023-2841,Banja Luka,Clay,32,A,20230417,297,105583,0.0,0,Dusan Lajovic,R,183.0,SRB,32.7,104925,1.0,0,Novak Djokovic,R,188.0,SRB,35.9,6-4 7-6(6),3,QF,149.0,3.0,0.0,102.0,71.0,48.0,16.0,11.0,15.0,16.0,3.0,2.0,85.0,59.0,37.0,14.0,11.0,5.0,7.0,70.0,744.0,1.0,7240.0,0,Novak Djokovic,0.0,0.9375,34.0,0.0,0.0,0.0
1012,2023-1536,Madrid Masters,Clay,128,M,20230424,295,105526,0.0,LL,Jan Lennard Struff,R,193.0,GER,32.9,126774,4.0,0,Stefanos Tsitsipas,R,193.0,GRE,24.6,7-6(5) 5-7 6-3,3,QF,150.0,14.0,3.0,122.0,83.0,64.0,19.0,17.0,9.0,10.0,11.0,1.0,92.0,63.0,52.0,16.0,16.0,0.0,1.0,65.0,779.0,5.0,5195.0,0,Stefanos Tsitsipas,0.0,0.9,24.0,0.0,0.0,0.0
1013,2023-1536,Madrid Masters,Clay,128,M,20230424,293,207989,1.0,0,Carlos Alcaraz,R,183.0,ESP,19.9,100644,13.0,0,Alexander Zverev,R,198.0,GER,26.0,6-1 6-2,3,R16,82.0,5.0,1.0,41.0,24.0,21.0,12.0,8.0,0.0,0.0,3.0,4.0,60.0,40.0,22.0,8.0,7.0,6.0,10.0,2.0,6770.0,16.0,2140.0,0,Alexander Zverev,0.0,0.0,30.0,0.0,0.0,0.0
1014,2023-1536,Madrid Masters,Clay,128,M,20230424,292,111575,10.0,0,Karen Khachanov,R,198.0,RUS,26.9,126094,5.0,0,Andrey Rublev,R,188.0,RUS,25.5,7-6(8) 6-4,3,R16,102.0,5.0,2.0,72.0,44.0,35.0,18.0,11.0,1.0,1.0,7.0,3.0,73.0,42.0,33.0,17.0,11.0,3.0,4.0,12.0,2855.0,6.0,4280.0,0,Andrey Rublev,0.0,1.0,23.0,0.0,0.0,0.0
1015,2023-1536,Madrid Masters,Clay,128,M,20230424,287,111190,0.0,0,Zhizhen Zhang,R,193.0,CHN,26.5,126203,8.0,0,Taylor Fritz,R,196.0,USA,25.4,3-6 7-6(5) 7-6(8),3,R16,148.0,7.0,3.0,107.0,60.0,42.0,28.0,16.0,5.0,8.0,11.0,2.0,104.0,62.0,48.0,27.0,17.0,2.0,4.0,99.0,606.0,10.0,3290.0,0,Taylor Fritz,0.0,0.625,29.0,0.0,0.0,0.0
1016,2023-1536,Madrid Masters,Clay,128,M,20230424,286,106234,0.0,Q,Aslan Karatsev,R,185.0,RUS,29.6,106421,2.0,0,Daniil Medvedev,R,198.0,RUS,27.1,7-6(1) 6-4,3,R16,96.0,2.0,0.0,64.0,43.0,34.0,14.0,11.0,3.0,4.0,4.0,0.0,61.0,43.0,29.0,11.0,11.0,0.0,2.0,121.0,497.0,3.0,5240.0,0,Daniil Medvedev,0.0,0.75,21.0,0.0,0.0,0.0
1017,2023-1536,Madrid Masters,Clay,128,M,20230424,285,207989,1.0,0,Carlos Alcaraz,R,183.0,ESP,19.9,105777,26.0,0,Grigor Dimitrov,R,191.0,BUL,31.9,6-2 7-5,3,R32,90.0,3.0,0.0,51.0,35.0,26.0,12.0,10.0,1.0,2.0,2.0,2.0,54.0,29.0,18.0,12.0,10.0,2.0,6.0,2.0,6770.0,32.0,1170.0,0,Grigor Dimitrov,0.0,0.5,24.0,0.0,0.0,0.0
1018,2023-1536,Madrid Masters,Clay,128,M,20230424,278,200221,29.0,0,Alejandro Davidovich Fokina,R,183.0,ESP,23.8,208029,6.0,0,Holger Rune,R,188.0,DEN,19.9,7-6(1) 5-7 7-6(5),3,R32,185.0,2.0,2.0,123.0,95.0,65.0,16.0,18.0,8.0,12.0,6.0,2.0,113.0,72.0,48.0,26.0,18.0,7.0,10.0,35.0,1095.0,7.0,4070.0,0,Holger Rune,0.0,0.6666666666666666,39.0,0.0,0.0,0.0
1019,2023-1536,Madrid Masters,Clay,128,M,20230424,276,106398,0.0,0,Pedro Cachin,R,185.0,ARG,28.0,126207,9.0,0,Frances Tiafoe,R,188.0,USA,25.2,6-1 7-6(2),3,R32,81.0,8.0,1.0,57.0,36.0,29.0,12.0,10.0,3.0,4.0,4.0,0.0,51.0,35.0,22.0,6.0,9.0,1.0,4.0,67.0,767.0,11.0,2870.0,0,Frances Tiafoe,0.0,0.75,23.0,0.0,0.0,0.0
